CVE_EVALUACION,CVE_SOLICITUD,SID,CVE_BECA,CVE_REGLA,PORCENTAJE_OTORGADO,MONTO_OTORGADO,RESULTADO,OBSERVACIONES,EVALUADOR,FECHA_EVALUACION,FECHA_ACT
EVA202502655,SOL202504109,1657,BEC004,REG00021,100.0,1855.51,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_05,2025-02-05,2025-02-05
EVA202502656,SOL202504110,6821,BEC004,REG00021,100.0,1278.03,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_07,2025-02-25,2025-02-25
EVA202502657,SOL202504111,9448,BEC003,REG00004,0.0,0.0,RECHAZADA,No cumple promedio mínimo requerido,ADM_BECAS_02,2025-03-15,2025-03-15
EVA202502658,SOL202504112,5941,BEC004,REG00021,100.0,1872.63,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_03,2025-02-15,2025-02-15
EVA202502659,SOL202504113,9313,BEC004,REG00022,0.0,0.0,RECHAZADA,No cumple promedio mínimo requerido,ADM_BECAS_05,2025-03-03,2025-03-03
EVA202502660,SOL202504114,7947,BEC003,REG00003,0.0,0.0,RECHAZADA,No cumple promedio mínimo requerido,ADM_BECAS_04,2025-03-02,2025-03-02
EVA202502661,SOL202504117,1472,BEC003,REG00002,0.0,0.0,RECHAZADA,Ya cuenta con beca vigente del mismo tipo,ADM_BECAS_07,2025-02-21,2025-02-21
EVA202502662,SOL202504118,3597,BEC003,REG00005,0.0,0.0,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_03,2025-03-08,2025-03-08
EVA202502663,SOL202504121,630,BEC004,REG00024,0.0,0.0,APROBADA,Aprobada por comité de becas,ADM_BECAS_08,2025-02-26,2025-02-26
EVA202502664,SOL202504122,2075,BEC004,REG00021,0.0,0.0,RECHAZADA,Ingreso familiar supera el tope establecido,ADM_BECAS_09,2025-02-21,2025-02-21
EVA202502665,SOL202504124,3162,BEC002,REG00041,30.0,323.82,APROBADA,Documentación completa y verificada,ADM_BECAS_06,2025-03-02,2025-03-02
EVA202502666,SOL202504127,1021,BEC004,REG00022,0.0,0.0,RECHAZADA,Cuenta con materias reprobadas,ADM_BECAS_09,2025-02-11,2025-02-11
EVA202502667,SOL202504128,1307,BEC001,REG00037,0.0,0.0,RECHAZADA,No se encuentra en estatus activo,ADM_BECAS_05,2025-02-05,2025-02-05
EVA202502668,SOL202504130,7515,BEC003,REG00005,0.0,0.0,RECHAZADA,Documentación incompleta,ADM_BECAS_04,2025-02-20,2025-02-20
EVA202502669,SOL202504132,8726,BEC004,REG00021,100.0,3632.41,APROBADA,Cumple criterios establecidos,ADM_BECAS_06,2025-02-04,2025-02-04
EVA202502670,SOL202504133,2806,BEC004,REG00021,100.0,4329.19,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_06,2025-02-06,2025-02-06
EVA202502671,SOL202504143,6857,BEC003,REG00005,0.0,0.0,RECHAZADA,Cuenta con materias reprobadas,ADM_BECAS_05,2025-02-09,2025-02-09
EVA202502672,SOL202504144,3487,BEC003,REG00002,40.0,726.27,APROBADA,Aprobada por comité de becas,ADM_BECAS_02,2025-02-19,2025-02-19
EVA202502673,SOL202504148,1424,BEC002,REG00041,30.0,706.1,APROBADA,Documentación completa y verificada,ADM_BECAS_09,2025-02-22,2025-02-22
EVA202502674,SOL202504149,892,BEC003,REG00003,25.0,908.42,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_04,2025-03-01,2025-03-01
EVA202502675,SOL202504150,7060,BEC002,REG00041,30.0,1101.4,APROBADA,Documentación completa y verificada,ADM_BECAS_02,2025-02-23,2025-02-23
EVA202502676,SOL202504151,5525,BEC004,REG00023,50.0,827.48,APROBADA,Aprobada por comité de becas,ADM_BECAS_01,2025-02-03,2025-02-03
EVA202502677,SOL202504152,8398,BEC004,REG00021,100.0,3482.69,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_06,2025-03-11,2025-03-11
EVA202502678,SOL202504153,6206,BEC003,REG00002,0.0,0.0,RECHAZADA,Cuenta con materias reprobadas,ADM_BECAS_06,2025-02-23,2025-02-23
EVA202502679,SOL202504155,7493,BEC004,REG00021,0.0,0.0,RECHAZADA,Ingreso familiar supera el tope establecido,ADM_BECAS_08,2025-02-05,2025-02-05
EVA202502680,SOL202504157,8315,BEC002,REG00041,30.0,1135.18,APROBADA,Cumple criterios establecidos,ADM_BECAS_08,2025-02-23,2025-02-23
EVA202502681,SOL202504159,10016,BEC004,REG00021,100.0,3043.26,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_06,2025-02-22,2025-02-22
EVA202502682,SOL202504160,9915,BEC004,REG00021,0.0,0.0,RECHAZADA,Ingreso familiar supera el tope establecido,ADM_BECAS_10,2025-02-16,2025-02-16
EVA202502683,SOL202504163,1599,BEC004,REG00021,100.0,2026.02,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_07,2025-02-27,2025-02-27
EVA202502684,SOL202504164,7146,BEC004,REG00021,100.0,4414.36,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_02,2025-02-05,2025-02-05
EVA202502685,SOL202504165,6639,BEC003,REG00005,0.0,0.0,APROBADA,Documentación completa y verificada,ADM_BECAS_08,2025-02-20,2025-02-20
EVA202502686,SOL202504168,5025,BEC001,REG00037,100.0,1741.42,APROBADA,Aprobada por comité de becas,ADM_BECAS_06,2025-03-07,2025-03-07
EVA202502687,SOL202504169,4456,BEC004,REG00021,0.0,0.0,RECHAZADA,No se encuentra en estatus activo,ADM_BECAS_08,2025-02-27,2025-02-27
EVA202502688,SOL202504170,6593,BEC004,REG00021,0.0,0.0,RECHAZADA,No se encuentra en estatus activo,ADM_BECAS_03,2025-02-09,2025-02-09
EVA202502689,SOL202504171,6471,BEC004,REG00021,100.0,1988.77,APROBADA,Documentación completa y verificada,ADM_BECAS_01,2025-02-17,2025-02-17
EVA202502690,SOL202504173,2165,BEC004,REG00021,100.0,3994.67,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_07,2025-02-13,2025-02-13
EVA202502691,SOL202504174,2307,BEC004,REG00021,100.0,3328.77,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_04,2025-02-27,2025-02-27
EVA202502692,SOL202504176,6020,BEC002,REG00041,30.0,1346.31,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_01,2025-02-24,2025-02-24
EVA202502693,SOL202504177,2792,BEC003,REG00005,0.0,0.0,RECHAZADA,No cumple promedio mínimo requerido,ADM_BECAS_03,2025-02-01,2025-02-01
EVA202502694,SOL202504179,8873,BEC002,REG00041,30.0,392.58,APROBADA,Aprobada por comité de becas,ADM_BECAS_07,2025-03-14,2025-03-14
EVA202502695,SOL202504180,4655,BEC003,REG00004,0.0,0.0,RECHAZADA,No se encuentra en estatus activo,ADM_BECAS_08,2025-02-11,2025-02-11
EVA202502696,SOL202504181,4867,BEC004,REG00022,75.0,2927.5,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_10,2025-02-20,2025-02-20
EVA202502697,SOL202504184,3998,BEC001,REG00037,0.0,0.0,RECHAZADA,Ingreso familiar supera el tope establecido,ADM_BECAS_10,2025-02-07,2025-02-07
EVA202502698,SOL202504185,8285,BEC002,REG00041,30.0,1371.32,APROBADA,Documentación completa y verificada,ADM_BECAS_10,2025-02-24,2025-02-24
EVA202502699,SOL202504186,7400,BEC002,REG00041,0.0,0.0,RECHAZADA,Ya cuenta con beca vigente del mismo tipo,ADM_BECAS_04,2025-02-11,2025-02-11
EVA202502700,SOL202504187,3770,BEC004,REG00022,0.0,0.0,RECHAZADA,Ingreso familiar supera el tope establecido,ADM_BECAS_07,2025-02-20,2025-02-20
EVA202502701,SOL202504188,3369,BEC003,REG00003,0.0,0.0,RECHAZADA,Ingreso familiar supera el tope establecido,ADM_BECAS_07,2025-02-14,2025-02-14
EVA202502702,SOL202504189,4072,BEC004,REG00022,0.0,0.0,RECHAZADA,No se encuentra en estatus activo,ADM_BECAS_02,2025-03-08,2025-03-08
EVA202502703,SOL202504190,3301,BEC004,REG00021,100.0,1745.0,APROBADA,Documentación completa y verificada,ADM_BECAS_05,2025-02-11,2025-02-11
EVA202502704,SOL202504193,8370,BEC004,REG00022,75.0,1395.07,APROBADA,Cumple criterios establecidos,ADM_BECAS_04,2025-02-11,2025-02-11
EVA202502705,SOL202504195,5984,BEC003,REG00001,50.0,2017.2,APROBADA,Documentación completa y verificada,ADM_BECAS_03,2025-02-13,2025-02-13
EVA202502706,SOL202504196,5187,BEC003,REG00002,0.0,0.0,RECHAZADA,No se encuentra en estatus activo,ADM_BECAS_06,2025-03-09,2025-03-09
EVA202502707,SOL202504197,939,BEC003,REG00003,25.0,509.98,APROBADA,Documentación completa y verificada,ADM_BECAS_07,2025-02-04,2025-02-04
EVA202502708,SOL202504198,2982,BEC002,REG00041,30.0,1469.83,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_05,2025-03-14,2025-03-14
EVA202502709,SOL202504201,9680,BEC004,REG00021,100.0,1378.09,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_03,2025-02-12,2025-02-12
EVA202502710,SOL202504202,6551,BEC004,REG00021,0.0,0.0,CANCELADA,,ADM_BECAS_01,2025-02-10,2025-02-10
EVA202502711,SOL202504203,2933,BEC004,REG00021,0.0,0.0,RECHAZADA,Ingreso familiar supera el tope establecido,ADM_BECAS_07,2025-02-21,2025-02-21
EVA202502712,SOL202504205,7856,BEC003,REG00003,0.0,0.0,RECHAZADA,No cumple promedio mínimo requerido,ADM_BECAS_03,2025-02-25,2025-02-25
EVA202502713,SOL202504206,7121,BEC001,REG00037,100.0,1230.61,APROBADA,Cumple criterios establecidos,ADM_BECAS_08,2025-02-02,2025-02-02
EVA202502714,SOL202504207,728,BEC004,REG00021,100.0,4181.24,APROBADA,Aprobada por comité de becas,ADM_BECAS_09,2025-02-12,2025-02-12
EVA202502715,SOL202504208,3953,BEC003,REG00003,25.0,766.0,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_04,2025-02-02,2025-02-02
EVA202502716,SOL202504210,23,BEC004,REG00021,100.0,3895.32,APROBADA,Cumple criterios establecidos,ADM_BECAS_09,2025-03-06,2025-03-06
EVA202502717,SOL202504213,4693,BEC004,REG00021,0.0,0.0,CANCELADA,,ADM_BECAS_05,2025-03-04,2025-03-04
EVA202502718,SOL202504214,9749,BEC003,REG00005,0.0,0.0,APROBADA,Documentación completa y verificada,ADM_BECAS_02,2025-02-16,2025-02-16
EVA202502719,SOL202504215,1270,BEC004,REG00021,100.0,1834.33,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_07,2025-02-21,2025-02-21
EVA202502720,SOL202504219,7841,BEC002,REG00041,0.0,0.0,RECHAZADA,Documentación incompleta,ADM_BECAS_08,2025-03-08,2025-03-08
EVA202502721,SOL202504220,2643,BEC004,REG00021,100.0,1358.82,APROBADA,Cumple criterios establecidos,ADM_BECAS_05,2025-02-16,2025-02-16
EVA202502722,SOL202504223,2747,BEC002,REG00041,0.0,0.0,CANCELADA,,ADM_BECAS_08,2025-02-17,2025-02-17
EVA202502723,SOL202504225,7106,BEC002,REG00041,0.0,0.0,RECHAZADA,Ya cuenta con beca vigente del mismo tipo,ADM_BECAS_04,2025-02-17,2025-02-17
EVA202502724,SOL202504227,2374,BEC003,REG00005,0.0,0.0,APROBADA,Aprobada por comité de becas,ADM_BECAS_06,2025-03-08,2025-03-08
EVA202502725,SOL202504228,9341,BEC003,REG00002,40.0,1890.83,APROBADA,Aprobada por comité de becas,ADM_BECAS_10,2025-02-11,2025-02-11
EVA202502726,SOL202504232,2292,BEC004,REG00021,100.0,2950.64,APROBADA,Aprobada por comité de becas,ADM_BECAS_03,2025-02-21,2025-02-21
EVA202502727,SOL202504233,3558,BEC003,REG00003,25.0,1028.41,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_06,2025-03-10,2025-03-10
EVA202502728,SOL202504237,4749,BEC004,REG00021,100.0,4078.34,APROBADA,Documentación completa y verificada,ADM_BECAS_07,2025-03-14,2025-03-14
EVA202502729,SOL202504239,4564,BEC004,REG00021,100.0,3273.47,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_09,2025-02-05,2025-02-05
EVA202502730,SOL202504240,2681,BEC004,REG00024,0.0,0.0,RECHAZADA,No se encuentra en estatus activo,ADM_BECAS_04,2025-03-13,2025-03-13
EVA202502731,SOL202504241,8366,BEC004,REG00021,0.0,0.0,RECHAZADA,Cuenta con materias reprobadas,ADM_BECAS_07,2025-02-11,2025-02-11
EVA202502732,SOL202504242,1937,BEC003,REG00003,0.0,0.0,RECHAZADA,Ingreso familiar supera el tope establecido,ADM_BECAS_05,2025-03-03,2025-03-03
EVA202502733,SOL202504243,6976,BEC004,REG00021,0.0,0.0,RECHAZADA,Ingreso familiar supera el tope establecido,ADM_BECAS_05,2025-02-23,2025-02-23
EVA202502734,SOL202504244,7858,BEC004,REG00021,0.0,0.0,CANCELADA,,ADM_BECAS_03,2025-02-08,2025-02-08
EVA202502735,SOL202504245,6640,BEC003,REG00003,25.0,1200.6,APROBADA,Aprobada por comité de becas,ADM_BECAS_09,2025-02-17,2025-02-17
EVA202502736,SOL202504246,7982,BEC003,REG00002,40.0,412.27,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_01,2025-02-06,2025-02-06
EVA202502737,SOL202504247,4705,BEC004,REG00021,0.0,0.0,CANCELADA,,ADM_BECAS_05,2025-02-14,2025-02-14
EVA202502738,SOL202504248,8070,BEC002,REG00041,30.0,351.05,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_10,2025-02-04,2025-02-04
EVA202502739,SOL202504249,9316,BEC003,REG00004,0.0,0.0,RECHAZADA,Cuenta con materias reprobadas,ADM_BECAS_05,2025-02-01,2025-02-01
EVA202502740,SOL202504251,1109,BEC003,REG00001,50.0,1379.39,APROBADA,Cumple criterios establecidos,ADM_BECAS_10,2025-03-05,2025-03-05
EVA202502741,SOL202504253,10128,BEC002,REG00041,30.0,523.03,APROBADA,Aprobada por comité de becas,ADM_BECAS_10,2025-02-04,2025-02-04
EVA202502742,SOL202504255,6801,BEC004,REG00021,100.0,4438.67,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_01,2025-02-28,2025-02-28
EVA202502743,SOL202504256,5356,BEC004,REG00021,0.0,0.0,RECHAZADA,Documentación incompleta,ADM_BECAS_03,2025-02-12,2025-02-12
EVA202502744,SOL202504260,7666,BEC003,REG00005,0.0,0.0,APROBADA,Cumple criterios establecidos,ADM_BECAS_08,2025-03-07,2025-03-07
EVA202502745,SOL202504261,5707,BEC004,REG00021,0.0,0.0,CANCELADA,,ADM_BECAS_08,2025-03-15,2025-03-15
EVA202502746,SOL202504262,9486,BEC003,REG00002,0.0,0.0,RECHAZADA,Ya cuenta con beca vigente del mismo tipo,ADM_BECAS_10,2025-02-10,2025-02-10
EVA202502747,SOL202504263,9282,BEC002,REG00041,0.0,0.0,RECHAZADA,No se encuentra en estatus activo,ADM_BECAS_05,2025-03-01,2025-03-01
EVA202502748,SOL202504264,3211,BEC004,REG00021,0.0,0.0,RECHAZADA,No cumple promedio mínimo requerido,ADM_BECAS_02,2025-02-06,2025-02-06
EVA202502749,SOL202504266,4496,BEC004,REG00021,100.0,2952.06,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_04,2025-03-02,2025-03-02
EVA202502750,SOL202504267,180,BEC004,REG00021,100.0,4395.09,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_04,2025-02-06,2025-02-06
EVA202502751,SOL202504268,1142,BEC004,REG00021,0.0,0.0,RECHAZADA,Ingreso familiar supera el tope establecido,ADM_BECAS_05,2025-02-19,2025-02-19
EVA202502752,SOL202504269,5144,BEC003,REG00001,50.0,563.23,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_08,2025-02-24,2025-02-24
EVA202502753,SOL202504270,8627,BEC002,REG00041,30.0,872.01,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_10,2025-03-07,2025-03-07
EVA202502754,SOL202504271,8167,BEC001,REG00037,0.0,0.0,RECHAZADA,No se encuentra en estatus activo,ADM_BECAS_05,2025-02-21,2025-02-21
EVA202502755,SOL202504272,7280,BEC003,REG00005,0.0,0.0,RECHAZADA,Documentación incompleta,ADM_BECAS_03,2025-02-23,2025-02-23
EVA202502756,SOL202504273,7667,BEC004,REG00021,100.0,2555.64,APROBADA,Aprobada por comité de becas,ADM_BECAS_08,2025-02-27,2025-02-27
EVA202502757,SOL202504275,1639,BEC004,REG00021,0.0,0.0,RECHAZADA,Documentación incompleta,ADM_BECAS_06,2025-02-21,2025-02-21
EVA202502758,SOL202504277,5605,BEC004,REG00021,100.0,2437.69,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_05,2025-02-18,2025-02-18
EVA202502759,SOL202504278,5410,BEC002,REG00041,0.0,0.0,RECHAZADA,Ingreso familiar supera el tope establecido,ADM_BECAS_09,2025-02-18,2025-02-18
EVA202502760,SOL202504282,4320,BEC003,REG00001,50.0,1508.81,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_10,2025-03-13,2025-03-13
EVA202502761,SOL202504283,3480,BEC002,REG00041,30.0,301.76,APROBADA,Documentación completa y verificada,ADM_BECAS_06,2025-02-18,2025-02-18
EVA202502762,SOL202504285,8792,BEC004,REG00021,0.0,0.0,CANCELADA,,ADM_BECAS_01,2025-02-09,2025-02-09
EVA202502763,SOL202504286,1842,BEC004,REG00021,100.0,3315.98,APROBADA,Documentación completa y verificada,ADM_BECAS_06,2025-02-06,2025-02-06
EVA202502764,SOL202504287,1268,BEC001,REG00037,100.0,3306.58,APROBADA,Documentación completa y verificada,ADM_BECAS_05,2025-02-13,2025-02-13
EVA202502765,SOL202504288,178,BEC004,REG00021,100.0,1781.38,APROBADA,Cumple criterios establecidos,ADM_BECAS_04,2025-03-09,2025-03-09
EVA202502766,SOL202504290,9473,BEC004,REG00021,0.0,0.0,RECHAZADA,No se encuentra en estatus activo,ADM_BECAS_06,2025-02-28,2025-02-28
EVA202502767,SOL202504292,6535,BEC002,REG00041,0.0,0.0,RECHAZADA,Ya cuenta con beca vigente del mismo tipo,ADM_BECAS_07,2025-02-15,2025-02-15
EVA202502768,SOL202504294,5570,BEC002,REG00041,0.0,0.0,CANCELADA,,ADM_BECAS_05,2025-03-02,2025-03-02
EVA202502769,SOL202504295,9876,BEC002,REG00041,30.0,586.23,APROBADA,Cumple criterios establecidos,ADM_BECAS_08,2025-03-14,2025-03-14
EVA202502770,SOL202504296,8161,BEC004,REG00021,0.0,0.0,RECHAZADA,No cumple promedio mínimo requerido,ADM_BECAS_05,2025-02-02,2025-02-02
EVA202502771,SOL202504298,3348,BEC003,REG00003,0.0,0.0,RECHAZADA,Documentación incompleta,ADM_BECAS_06,2025-03-14,2025-03-14
EVA202502772,SOL202504299,5496,BEC004,REG00021,100.0,3044.66,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_09,2025-02-21,2025-02-21
EVA202502773,SOL202504300,3024,BEC004,REG00021,100.0,3409.49,APROBADA,Cumple criterios establecidos,ADM_BECAS_04,2025-02-02,2025-02-02
EVA202502774,SOL202504304,3427,BEC002,REG00041,0.0,0.0,RECHAZADA,Ya cuenta con beca vigente del mismo tipo,ADM_BECAS_02,2025-02-05,2025-02-05
EVA202502775,SOL202504305,1967,BEC003,REG00004,0.0,0.0,CANCELADA,,ADM_BECAS_01,2025-03-14,2025-03-14
EVA202502776,SOL202504307,716,BEC004,REG00021,100.0,2867.59,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_07,2025-02-19,2025-02-19
EVA202502777,SOL202504308,4398,BEC002,REG00041,0.0,0.0,RECHAZADA,Ingreso familiar supera el tope establecido,ADM_BECAS_06,2025-02-27,2025-02-27
EVA202502778,SOL202504309,2330,BEC003,REG00005,0.0,0.0,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_03,2025-03-12,2025-03-12
EVA202502779,SOL202504310,9936,BEC003,REG00002,0.0,0.0,RECHAZADA,Ya cuenta con beca vigente del mismo tipo,ADM_BECAS_04,2025-02-10,2025-02-10
EVA202502780,SOL202504311,3028,BEC004,REG00021,100.0,2618.0,APROBADA,Cumple criterios establecidos,ADM_BECAS_03,2025-03-12,2025-03-12
EVA202502781,SOL202504312,1051,BEC003,REG00001,0.0,0.0,RECHAZADA,No cumple promedio mínimo requerido,ADM_BECAS_10,2025-02-05,2025-02-05
EVA202502782,SOL202504313,1885,BEC003,REG00005,0.0,0.0,RECHAZADA,Ya cuenta con beca vigente del mismo tipo,ADM_BECAS_01,2025-02-05,2025-02-05
EVA202502783,SOL202504314,4865,BEC003,REG00002,40.0,1505.35,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_10,2025-03-03,2025-03-03
EVA202502784,SOL202504315,4399,BEC002,REG00041,0.0,0.0,CANCELADA,,ADM_BECAS_09,2025-03-05,2025-03-05
EVA202502785,SOL202504316,2711,BEC004,REG00021,0.0,0.0,RECHAZADA,Documentación incompleta,ADM_BECAS_05,2025-03-08,2025-03-08
EVA202502786,SOL202504317,2335,BEC002,REG00041,30.0,391.85,APROBADA,Aprobada por comité de becas,ADM_BECAS_06,2025-02-23,2025-02-23
EVA202502787,SOL202504318,6130,BEC004,REG00021,100.0,3215.47,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_06,2025-02-27,2025-02-27
EVA202502788,SOL202504321,3742,BEC003,REG00005,0.0,0.0,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_05,2025-02-21,2025-02-21
EVA202502789,SOL202504324,1222,BEC001,REG00037,100.0,2183.73,APROBADA,Documentación completa y verificada,ADM_BECAS_03,2025-03-11,2025-03-11
EVA202502790,SOL202504325,465,BEC002,REG00041,30.0,1083.33,APROBADA,Documentación completa y verificada,ADM_BECAS_01,2025-02-16,2025-02-16
EVA202502791,SOL202504326,2329,BEC003,REG00005,0.0,0.0,RECHAZADA,No cumple promedio mínimo requerido,ADM_BECAS_09,2025-02-17,2025-02-17
EVA202502792,SOL202504330,3289,BEC002,REG00041,30.0,1375.65,APROBADA,Aprobada por comité de becas,ADM_BECAS_10,2025-02-08,2025-02-08
EVA202502793,SOL202504331,6279,BEC003,REG00005,0.0,0.0,RECHAZADA,Documentación incompleta,ADM_BECAS_09,2025-02-01,2025-02-01
EVA202502794,SOL202504333,2553,BEC004,REG00021,0.0,0.0,RECHAZADA,No se encuentra en estatus activo,ADM_BECAS_06,2025-02-14,2025-02-14
EVA202502795,SOL202504335,3880,BEC004,REG00021,0.0,0.0,RECHAZADA,No cumple promedio mínimo requerido,ADM_BECAS_10,2025-02-19,2025-02-19
EVA202502796,SOL202504336,8796,BEC003,REG00001,50.0,1571.47,APROBADA,Documentación completa y verificada,ADM_BECAS_01,2025-02-20,2025-02-20
EVA202502797,SOL202504339,3804,BEC004,REG00021,100.0,1853.75,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_10,2025-02-10,2025-02-10
EVA202502798,SOL202504340,9265,BEC003,REG00002,0.0,0.0,RECHAZADA,Ya cuenta con beca vigente del mismo tipo,ADM_BECAS_08,2025-02-12,2025-02-12
EVA202502799,SOL202504341,3462,BEC002,REG00041,0.0,0.0,RECHAZADA,Cuenta con materias reprobadas,ADM_BECAS_09,2025-02-08,2025-02-08
EVA202502800,SOL202504342,8898,BEC004,REG00021,100.0,3677.39,APROBADA,Cumple criterios establecidos,ADM_BECAS_06,2025-02-23,2025-02-23
EVA202502801,SOL202504343,9261,BEC004,REG00021,100.0,2638.68,APROBADA,Aprobada por comité de becas,ADM_BECAS_08,2025-02-21,2025-02-21
EVA202502802,SOL202504344,4556,BEC004,REG00021,0.0,0.0,RECHAZADA,Ya cuenta con beca vigente del mismo tipo,ADM_BECAS_05,2025-03-06,2025-03-06
EVA202502803,SOL202504345,4876,BEC002,REG00041,30.0,787.04,APROBADA,Cumple criterios establecidos,ADM_BECAS_04,2025-03-09,2025-03-09
EVA202502804,SOL202504347,7073,BEC003,REG00003,25.0,710.32,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_04,2025-03-12,2025-03-12
EVA202502805,SOL202504350,4313,BEC003,REG00003,25.0,902.08,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_05,2025-02-23,2025-02-23
EVA202502806,SOL202504351,2218,BEC004,REG00021,100.0,2346.56,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_02,2025-02-17,2025-02-17
EVA202502807,SOL202504356,2727,BEC002,REG00041,0.0,0.0,RECHAZADA,Documentación incompleta,ADM_BECAS_07,2025-02-20,2025-02-20
EVA202502808,SOL202504358,10282,BEC004,REG00021,100.0,4356.6,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_04,2025-03-05,2025-03-05
EVA202502809,SOL202504359,5373,BEC002,REG00041,0.0,0.0,RECHAZADA,Ingreso familiar supera el tope establecido,ADM_BECAS_09,2025-02-10,2025-02-10
EVA202502810,SOL202504362,8988,BEC002,REG00041,30.0,641.27,APROBADA,Cumple criterios establecidos,ADM_BECAS_01,2025-03-15,2025-03-15
EVA202502811,SOL202504363,1409,BEC003,REG00004,10.0,222.49,APROBADA,Documentación completa y verificada,ADM_BECAS_07,2025-02-20,2025-02-20
EVA202502812,SOL202504364,4686,BEC004,REG00021,0.0,0.0,RECHAZADA,No se encuentra en estatus activo,ADM_BECAS_02,2025-03-14,2025-03-14
