CVE_SOLICITUD,SID,MATRICULA,CVE_BECA,PERIODO,MOTIVO,INGRESO_FAMILIAR,NUM_DEPENDIENTES,TRABAJA,HORAS_TRABAJO,ESTADO_SOLICITUD,FECHA_SOLICITUD,FECHA_ACT
SOL202504575,3477,2021C03477,BEC004,2025CA,Mi situación económica ha empeorado considerablemente,2500,6,True,40,RECHAZADA,2024-11-30,2025-01-14
SOL202504576,10255,2022A10255,BEC003,2024CC,Mi padre perdió su empleo y necesitamos apoyo urgente,1711.46,3,True,30,RECHAZADA,2024-12-20,2025-02-17
SOL202504577,3802,2019A03802,BEC003,2024CC,Quiero ser el primero en mi familia en terminar una carrera,6120.28,3,True,40,EN_REVISION,2024-12-30,2025-01-16
SOL202504578,8081,2018A08081,BEC003,2024CC,Vivo lejos de la escuela y el gasto de transporte es muy alto,NULL,2,False,0,EN_REVISION,2024-12-19,2025-02-23
SOL202504579,9509,2022A09509,BEC004,2024CC,Necesito la beca para poder dedicarme de tiempo completo a mis estudios,4606.66,7,True,35,RECHAZADA,2024-12-19,2025-02-21
SOL202504580,2407,2024A02407,BEC002,2024CC,Soy madre soltera y necesito apoyo para continuar mi formación,6595.09,5,False,0,CANCELADA,2024-12-10,2025-03-08
SOL202504581,7114,2024C07114,BEC004,2024CC,Vengo de una zona rural y los costos en la ciudad son muy altos,5633.06,3,False,0,EN_REVISION,2024-12-23,2025-01-29
SOL202504582,4193,2024B04193,BEC003,2024CC,Necesito apoyo económico para continuar mis estudios,2500,7,True,30,RECHAZADA,2025-01-08,2025-02-10
SOL202504583,3690,2019C03690,BEC003,2024CC,Mi padre perdió su empleo y necesitamos apoyo urgente,12635.23,1,True,15,APROBADA,2024-11-26,2025-02-09
SOL202504584,6931,2022B06931,BEC003,2025CA,Quiero aprovechar al máximo esta oportunidad educativa,14243.01,3,True,15,PENDIENTE,2025-01-14,2025-01-22
SOL202504585,4623,2021B04623,BEC002,2024CC,Soy madre soltera y necesito apoyo para continuar mi formación,5319.16,2,True,35,APROBADA,2025-02-10,2025-01-17
SOL202504586,7414,2025C07414,BEC003,2025CA,Tengo buen promedio y quiero mantener mi beca por méritos,5828.11,4,False,0,APROBADA,2024-11-29,2025-03-02
SOL202504587,6898,2025B06898,BEC001,2024CC,Mi madre es la única proveedora y su ingreso no cubre todo,10466.3,3,False,0,RECHAZADA,2024-12-08,2025-02-22
SOL202504588,9612,2025A09612,BEC001,2024CC,Tengo buen promedio y quiero mantener mi beca por méritos,,2,False,0,EN_REVISION,2024-12-04,2025-01-27
SOL202504589,2556,2024B02556,BEC004,2024CC,Mi situación económica ha empeorado considerablemente,9421.24,5,True,35,APROBADA,2024-12-15,2025-01-18
SOL202504590,9384,2023A09384,BEC004,2025CA,Los gastos médicos familiares han reducido nuestro ingreso disponible,9636.81,4,True,40,PENDIENTE,2024-12-28,2025-03-03
SOL202504591,911,2024B00911,BEC004,2024CC,La beca me permitiría dejar de trabajar en horarios nocturnos,7744.85,7,False,0,APROBADA,2024-11-29,2025-02-23
SOL202504592,3513,2023A03513,BEC003,2024CC,Mi familia depende económicamente de mí y de mi preparación profesional,5232.17,3,True,25,EN_REVISION,2024-12-10,2025-02-28
SOL202504593,1738,2023C01738,BEC002,2025CA,Necesito apoyo económico para continuar mis estudios,4598.46,3,True,15,PENDIENTE,2025-02-21,2025-03-11
SOL202504594,4278,2023A04278,BEC002,2025CA,Quiero aprovechar al máximo esta oportunidad educativa,7721.57,3,False,0,EN_REVISION,2025-02-15,2025-02-13
SOL202504595,733,2020A00733,BEC004,2024CC,Necesito la beca para poder dedicarme de tiempo completo a mis estudios,19695.44,3,False,0,PENDIENTE,2024-11-14,2025-03-12
SOL202504596,10304,2023B10304,BEC004,2024CC, Mi familia no cuenta con los recursos suficientes para cubrir la colegiatura,14882.33,4,True,35,APROBADA,2024-11-21,2025-02-21
SOL202504597,2198,2021A02198,BEC002,2024CC,Necesito apoyo económico para continuar mis estudios,3106.8,4,si,0,EN_REVISION,2024-12-03,2025-02-17
SOL202504598,9139,2023B09139,BEC003,2024CC,Vivo lejos de la escuela y el gasto de transporte es muy alto,13025.9,4,False,0,APROBADA,2025-01-14,2025-02-09
SOL202504599,8559,2018C08559,BEC004,2024CC,Mi familia depende económicamente de mí y de mi preparación profesional,8529.97,4,False,0,PENDIENTE,2025-02-20,2025-01-20
SOL202504600,7941,2020B07941,BEC002,2025CA,Mi familia depende económicamente de mí y de mi preparación profesional,19819.6,2,False,0,APROBADA,2025-02-08,2025-01-11
SOL202504601,4235,2025C04235,BEC004,2024CC,Mi familia no cuenta con los recursos suficientes para cubrir la colegiatura,4618.28,4,True,35,APROBADA,2025-01-15,2025-02-19
SOL202504602,9950,2022A09950,BEC003,2024CC,Quiero aprovechar al máximo esta oportunidad educativa,4708.97,1,False,0,APROBADA,2024-11-03,2025-01-21
SOL202504603,10015,2022B10015,BEC004,2024CC,Quiero ser el primero en mi familia en terminar una carrera,4377.45,5,False,0,RECHAZADA,2024-12-28,2025-02-10
SOL202504604,8497,2020B08497,BEC004,2024CC,Mi situación económica ha empeorado considerablemente,3551.73,8,True,48,RECHAZADA,2025-02-08,2025-03-11
SOL202504605,1685,2025B01685,BEC001,2025CA,Mi madre es la única proveedora y su ingreso no cubre todo,3315.72,3,True,20,PENDIENTE,2025-01-03,2025-02-08
SOL202504606,5244,2023C05244,BEC003,2025CA,Los gastos médicos familiares han reducido nuestro ingreso disponible,9899.42,8,False,0,CANCELADA,2024-11-01,2025-02-13
SOL202504607,5308,2023A05308,BEC002,2024CC,Soy madre soltera y necesito apoyo para continuar mi formación,5166.13,2,False,0,PENDIENTE,2024-11-13,2025-02-03
SOL202504608,1788,2024B01788,BEC004,2024CC,Quiero aprovechar al máximo esta oportunidad educativa,17044.59,3,True,48,APROBADA,2025-02-18,2025-02-13
SOL202504609,7706,2021C07706,BEC002,2024CC,Estoy a punto de abandonar la escuela por falta de recursos,3522.18,4,Sí,0,RECHAZADA,2025-01-26,2025-03-01
SOL202504610,8413,2021C08413,BEC003,2024CC,Quiero ser el primero en mi familia en terminar una carrera,18363.75,1,False,0,APROBADA,2025-01-15,2025-01-18
SOL202504611,8373,2024C08373,BEC003,2025CA,Mi situación económica ha empeorado considerablemente,0,2,False,0,EN_REVISION,2024-11-06,2025-02-16
SOL202504612,9214,2020B09214,BEC004,2024CC,NECESITO APOYO ECONÓMICO PARA CONTINUAR MIS ESTUDIOS,17624.56,1,False,0,EN_REVISION,2024-12-25,2025-02-04
SOL202504613,1830,2023C01830,BEC004,2024CC,Los gastos médicos familiares han reducido nuestro ingreso disponible,4417.7,3,True,0,RECHAZADA,2024-12-18,02/12/2025
SOL202504614,5008,2025A05008,BEC001,2024CC,Quiero aprovechar al máximo esta oportunidad educativa,4166.98,1,True,15,RECHAZADA,2025-02-21,2025-02-13
SOL202504615,6939,2022C06939,BEC003,2025CA,Mi padre perdió su empleo y necesitamos apoyo urgente,6581.8,4,False,0,EN_REVISION,2024-12-24,2025-01-03
SOL202504616,4824,2021B04824,BEC004,2024CC,Quiero ser el primero en mi familia en terminar una carrera,36511.51,5,True,20,APROBADA,2025-01-21,2025-02-06
SOL202504617,5372,2021A05372,BEC004,2025CA,La beca me permitiría dejar de trabajar en horarios nocturnos,3522.32,1,False,0,RECHAZADA,2024-12-18,2025-01-15
SOL202504618,9166,2024C09166,BEC003,2024CC,Quiero ser el primero en mi familia en terminar una carrera,11988.99,3,False,0,RECHAZADA,2024-12-07,2025/03/13
SOL202504619,6735,2021A06735,BEC004,2025CA,Quiero ser el primero en mi familia en terminar una carrera,8454.97,3,True,35,APROBADA,2024-12-01,2025-02-24
SOL202504620,269,2018A00269,BEC003,2024CC,Quiero aprovechar al máximo esta oportunidad educativa,15953.63,5,False,0,RECHAZADA,2025-01-05,2025-02-15
SOL202504621,3288,2020B03288,BEC004,2025CA,Vengo de una zona rural y los costos en la ciudad son muy altos,2500,3,False,0,PENDIENTE,2025-01-25,2025-02-28
SOL202504622,4908,2018C04908,BEC003,2024CC,Mi  comunidad  de  origen  tiene  pocas  oportunidades  y  estudiar  es  mi  salida,4293.18,1,False,0,RECHAZADA,2024-12-04,2025-02-25
SOL202504623,2895,2024C02895,BEC004,2025CA,Tengo hermanos menores que también necesitan apoyo escolar,5756.57 ,4,True,30,APROBADA,2025-02-28,2025-02-11
SOL202504624,4460,2021B04460,BEC002,2024CC,Mi situación económica ha empeorado considerablemente,8851.62,3,si,0,APROBADA,2024-11-09,2025-03-01
SOL202504625,5634,2022A05634,BEC004,2024CC,Mi comunidad de origen tiene pocas oportunidades y estudiar es mi salida,5978.54,3,False,0,RECHAZADA,2025-02-01,2025-01-02
SOL202504626,9124,2019C09124,BEC003,2025CA,Quiero ser el primero en mi familia en terminar una carrera,4013.33,3,True,48,APROBADA,2025-01-21,2025-02-25
SOL202504627,2851,2023B02851,BEC004,2024CC,Vivo lejos de la escuela y el gasto de transporte es muy alto,6046.61,4,True,25,APROBADA,2024-12-03,2025-02-28
SOL202504628,831,2018A00831,BEC004,2024CC,Mi familia no cuenta con los recursos suficientes para cubrir la colegiatura,26264.75,2,True,35,APROBADA,2024-12-24,2025-03-01
SOL202504629,5280,2023B05280,BEC003,2025CA,Mi situación económica ha empeorado considerablemente,6022.06,4,False,20,APROBADA,2025-01-07,2025-02-18
SOL202504630,4821,2024B04821,BEC002,2025CA,Mi familia no cuenta con los recursos suficientes para cubrir la colegiatura,6301.86,8,True,30,APROBADA,2025-02-19,2025-03-11
SOL202504631,8106,2022C08106,BEC003,2024CC,La beca me permitiría dejar de trabajar en horarios nocturnos,9444.03,2,False,0,EN_REVISION,2025-01-04,2025-02-03
SOL202504632,128,2023B00128,BEC004,2025CA,Trabajo medio tiempo y aún así no me alcanza para cubrir gastos escolares,9607.41,7,False,0,RECHAZADA,2024-11-12,2025-02-08
SOL202504633,7438,2022B07438,BEC004,2025CA,Necesito apoyo económico para continuar mis estudios,6542.08,2,True,40,RECHAZADA,2024-12-03,2025-01-14
SOL202504634,7188,2024B07188,BEC002,2024CC,Tengo buen promedio y quiero mantener mi beca por méritos,16199.47,1,False,0,APROBADA,2025-02-09,29-01-2025
SOL202504635,8160,2024A08160,BEC002,2025CA,Quiero ser el primero en mi familia en terminar una carrera,6656.68,2,False,0,EN_REVISION,2025-02-21,2025-01-05
SOL202504636,7749,2024C07749,BEC003,2024CC,Mi padre perdió su empleo y necesitamos apoyo urgente,4529.44,4,True,30,APROBADA,2025-02-24,2025-01-12
SOL202504637,9526,2024C09526,BEC003,2024CC,Soy madre soltera y necesito apoyo para continuar mi formación,13124.34,5,False,0,EN_REVISION,2024-11-16,2025-02-08
SOL202504638,6713,2020A06713,BEC003,2025CA,Mi situación económica ha empeorado considerablemente,10431.42,1,True,25,RECHAZADA,2024-11-04,2025-02-18
SOL202504639,7590,2022B07590,BEC003,2024CC,Soy el sostén de mi familia y necesito apoyo para seguir estudiando,6695.82,1,True,30,PENDIENTE,2025-02-16,2025-03-02
SOL202504640,4466,2020C04466,BEC004,2024CC,Los gastos médicos familiares han reducido nuestro ingreso disponible,25596.1,4,False,0,RECHAZADA,2025-02-02,2025-02-14
SOL202504641,4965,2025A04965,BEC004,2024CC,Soy el sostén de mi familia y necesito apoyo para seguir estudiando,4483.39,4,True,35,APROBADA,2025-01-05,2025-03-04
SOL202504642,8973,2024C08973,BEC004,2025CA,QUIERO APROVECHAR AL MÁXIMO ESTA OPORTUNIDAD EDUCATIVA,9031.14,2,False,0,EN_REVISION,2025-01-27,2025-03-05
SOL202504643,9539,2018B09539,BEC004,2025CA,Vengo de una zona rural y los costos en la ciudad son muy altos,8560.07,2,True,25,EN_REVISION,2024-11-22,2025-03-03
SOL202504644,7186,2022C07186,BEC004,2025CA,Mi padre perdió su empleo y necesitamos apoyo urgente,13561.66,3,False,0,APROBADA,2025-01-08,2025-02-11
SOL202504645,1207,2024C01207,BEC004,2024CC,Soy madre soltera y necesito apoyo para continuar mi formación,48383.22,2,False,0,APROBADA,2025-01-22,2025-03-02
SOL202504646,9195,2018C09195,BEC004,2024CC,Tengo  buen  promedio  y  quiero  mantener  mi  beca  por  méritos,15030.86,8,True,0,RECHAZADA,2024-12-05,2025-01-01
SOL202504647,3499,2023A03499,BEC004,2025CA,Necesito la beca para poder dedicarme de tiempo completo a mis estudios,5701.88,1,False,0,APROBADA,2025-01-10,2025-01-15
SOL202504648,9460,2021C09460,BEC004,2024CC,Mi familia depende económicamente de mí y de mi preparación profesional,14370.47,4,True,0,APROBADA,2024-12-27,2025-02-27
SOL202504649,356,2019B00356,BEC003,2025CA,Mi comunidad de origen tiene pocas oportunidades y estudiar es mi salida,8266.56,4,True,35,APROBADA,2024-12-27,2025-02-05
SOL202504650,3009,2021C03009,BEC004,2025CA,Mi madre es la única proveedora y su ingreso no cubre todo,3317.3,5,False,0,APROBADA,2024-12-18,2025-02-18
SOL202504651,1290,2022B01290,BEC004,2025CA,Mi padre perdió su empleo y necesitamos apoyo urgente,3951.45,5,No,20,EN_REVISION,2025-01-10,2025-01-07
SOL202504652,5154,2023B05154,BEC003,2024CC,VIVO LEJOS DE LA ESCUELA Y EL GASTO DE TRANSPORTE ES MUY ALTO,11725.4,2,True,40,APROBADA,2024-12-25,2025-02-27
SOL202504653,5110,2019B05110,BEC004,2024CC,Tengo hermanos menores que también necesitan apoyo escolar,8815.4,7,False,0,RECHAZADA,2025-01-09,2025-02-19
SOL202504654,2901,2022A02901,BEC003,2024CC,Mi situación económica ha empeorado considerablemente,4482.66,6,True,20,RECHAZADA,2024-12-02,02/08/2025
SOL202504655,1411,2025B01411,BEC004,2025CA,Mi familia no cuenta con los recursos suficientes para cubrir la colegiatura,3615.79,4,False,0,PENDIENTE,2024-11-06,2025-03-01
SOL202504656,5394,2021C05394,BEC002,2025CA,MI MADRE ES LA ÚNICA PROVEEDORA Y SU INGRESO NO CUBRE TODO,6425.66,4,False,0,APROBADA,2024-12-17,2025-01-11
SOL202504657,6236,2021B06236,BEC002,2024CC,Tengo hermanos menores que también necesitan apoyo escolar,9870.04,1,True,0,PENDIENTE,2025-01-01,2025-02-22
SOL202504658,7581,2024B07581,BEC003,2024CC,Tengo buen promedio y quiero mantener mi beca por méritos,8888.25,4,False,0,APROBADA,2024-11-30,2025-03-14
SOL202504659,6486,2023A06486,BEC003,2024CC,Necesito la beca para poder dedicarme de tiempo completo a mis estudios ,4180.84,5,False,0,PENDIENTE,2025-02-03,2025-01-30
SOL202504660,6099,2024B06099,BEC004,2025CA,Mi familia no cuenta con los recursos suficientes para cubrir la colegiatura,6762.08,3,False,0,RECHAZADA,2024-11-20,2025-03-08
SOL202504661,7600,2021A07600,BEC003,2025CA,Estoy a punto de abandonar la escuela por falta de recursos,6377.66,3,True,10,PENDIENTE,2025-01-02,2025-02-21
SOL202504662,1980,2020C01980,BEC002,2024CC,Mi comunidad de origen tiene pocas oportunidades y estudiar es mi salida,10656.33,5,True,40,EN_REVISION,2024-12-28,2025-01-11
SOL202504663,3146,2019C03146,BEC003,2024CC,Mi familia depende económicamente de mí y de mi preparación profesional,11395.97,4,True,20,APROBADA,2024-12-20,2025-02-11
SOL202504664,377,2024B00377,BEC004,2024CC,Los gastos médicos familiares han reducido nuestro ingreso disponible,14257.17,2,True,40,EN_REVISION,2025-01-02,2025-03-08
SOL202504665,5751,2023B05751,BEC003,2025CA,soy el sostén de mi familia y necesito apoyo para seguir estudiando,17772.62,8,True,20,EN_REVISION,2024-11-19,2025-01-07
SOL202504666,2252,2019A02252,BEC003,2025CA,Estoy a punto de abandonar la escuela por falta de recursos,8263.95,5,False,0,EN_REVISION,2024-11-21,2025-02-01
SOL202504667,8420,2019B08420,BEC004,2025CA,Mi padre perdió su empleo y necesitamos apoyo urgente,6369.62,3,False,0,EN_REVISION,2024-12-24,2025-01-13
SOL202504668,10059,2018B10059,BEC003,2024CC,Mi familia depende económicamente de mí y de mi preparación profesional,7210.57,3,False,0,RECHAZADA,2024-12-25,2025-01-25
SOL202504669,7910,2020B07910,BEC004,2024CC,Necesito apoyo económico para continuar mis estudios,7171.64,5,False,0,APROBADA,2025-01-17,2025-01-31
SOL202504670,4479,2022A04479,BEC003,2024CC,Tengo hermanos menores que también necesitan apoyo escolar,10855.89,3,False,0,PENDIENTE,2024-12-25,2025-02-28
SOL202504671,4614,2021A04614,BEC004,2025CA,Trabajo medio tiempo y aún así no me alcanza para cubrir gastos escolares,7813.17,2,False,0,APROBADA,2025-01-26,2025-02-27
SOL202504672,7817,2023A07817,BEC004,2025CA,Mi padre perdió su empleo y necesitamos apoyo urgente,3223.42,2,False,0,APROBADA,2024-12-02,2025-01-15
SOL202504673,1358,2023C01358,BEC004,2024CC,Vivo lejos de la escuela y el gasto de transporte es muy alto,2516.67,4,True,25,APROBADA,2024-12-04,2025-01-11
SOL202504674,5694,2022C05694,BEC003,2025CA,Mi familia no cuenta con los recursos suficientes para cubrir la colegiatura,5351.47,2,False,0,APROBADA,2024-12-13,2025-01-16
SOL202504675,7031,2020A07031,BEC003,2024CC,Vengo de una zona rural y los costos en la ciudad son muy altos,3399.59,3,False,0,RECHAZADA,2025-02-25,2025-03-14
SOL202504676,9453,2020C09453,BEC004,2024CC,Mi familia no cuenta con los recursos suficientes para cubrir la colegiatura,15237.15,1,False,0,CANCELADA,2024-12-01,2025-02-19
SOL202504677,3130,2023B03130,BEC004,2024CC,Tengo buen promedio y quiero mantener mi beca por méritos,11193.85,6,Sí,20,APROBADA,2024-11-22,2025-01-28
SOL202504678,3603,2021C03603,BEC002,2025CA,Quiero ser el primero en mi familia en terminar una carrera,18773.84,1,True,40,APROBADA,2024-12-13,2025-01-18
SOL202504679,9842,2023A09842,BEC004,2025CA,Estoy a punto de abandonar la escuela por falta de recursos,7914.57,3,True,40,APROBADA,2024-12-22,2025-01-15
SOL202504680,9505,2022B09505,BEC004,2024CC,Soy madre soltera y necesito apoyo para continuar mi formación,3057.87,4,True,35,EN_REVISION,2024-11-10,2025-01-20
SOL202504681,3716,2024C03716,BEC002,2024CC,Tengo hermanos menores que también necesitan apoyo escolar,5350.89,7,True,25,PENDIENTE,2025-02-05,2025-01-02
SOL202504682,3208,2025B03208,BEC004,2024CC,Soy el sosten de mi familia y necesito apoyo para seguir estudiando,9390.61,5,False,0,RECHAZADA,2025-01-17,2025-01-13
SOL202504683,8621,2020C08621,BEC004,2025CA,Mi familia no cuenta con los recursos suficientes para cubrir la colegiatura,18785.0,8,True,15,RECHAZADA,2024-11-15,2025-02-03
SOL202504684,267,2024A00267,BEC003,2025CA,Soy el sostén de mi familia y necesito apoyo para seguir estudiando,7123.68,5,True,30,PENDIENTE,2025-01-21,2025-03-13
SOL202504685,7690,2025A07690,BEC004,2024CC,Tengo buen promedio y quiero mantener mi beca por méritos,22673.55,7,True,10,EN_REVISION,2024-12-11,2025-01-31
SOL202504686,1390,2020A01390,BEC004,2024CC,Los gastos médicos familiares han reducido nuestro ingreso disponible,4577.09,4,True,10,EN_REVISION,2025-02-21,2025-02-24
SOL202504687,5237,2024C05237,BEC003,2024CC,Soy el sostén de mi familia y necesito apoyo para seguir estudiando,10208.8,6,False,0,APROBADA,2025-01-28,2025-01-14
SOL202504688,872,2023B00872,BEC004,2024CC,Mi madre es la única proveedora y su ingreso no cubre todo,5580.79,2,False,0,APROBADA,2024-11-17,2025-03-14
SOL202504689,909,2023A00909,BEC003,2025CA,Vengo de una zona rural y los costos en la ciudad son muy altos,5554.94,5,False,0,APROBADA,2024-11-30,2025-01-22
SOL202504690,6953,2020B06953,BEC003,2024CC,Mi familia depende económicamente de mí y de mi preparación profesional,10049.58,2,True,30,APROBADA,2025-01-24,2025-01-06
SOL202504691,7180,2022B07180,BEC003,2025CA,Necesito apoyo económico para continuar mis estudios,6688.05,4,True,48,APROBADA,2025-02-05,2025-01-25
SOL202504692,9685,2023A09685,BEC004,2024CC,Quiero ser el primero en mi familia en terminar una carrera,6344.55,2,False,0,CANCELADA,2025-01-09,2025-03-09
SOL202504693,578,2025C00578,BEC001,2025CA,Mi situación económica ha empeorado considerablemente,6396.29,4,False,0,RECHAZADA,2024-11-30,2025-02-25
SOL202504694,4780,2019C04780,BEC003,2025CA,Trabajo medio tiempo y aún así no me alcanza para cubrir gastos escolares,5951.19,4,True,48,EN_REVISION,2025-02-04,2025-03-15
SOL202504695,482,2024B00482,BEC003,2025CA,Necesito la beca para poder dedicarme de tiempo completo a mis estudios,14436.11,3,False,0,EN_REVISION,2024-11-24,2025-01-25
