SID,CP_ESTUDIANTE,CP_INSTITUCION,DISTANCIA_KM,METODO_CALCULO,FUENTE_DATOS,FECHA_ACT
4485,NULL,06040,24.5,GEODESICA_CP,SEPOMEX_2024,2024-12-01
4486,54240,06040,45.0 ,GEODESICA_CP,INEGI_DENUE_2024,2024-12-12
4487,87268,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-07
4488,52226,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-06
4489,50301,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-24
4490,01010,06040,43.6,GEODESICA_CP,INEGI_DENUE_2024,2024-12-07
4491,54243,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-30
4492,02000,06040,36.5,GEODESICA_CP,SEPOMEX_2024,2024-12-05
4493,16080,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-01
4494,05050,06040,11.4,GEODESICA_CP,INEGI_DENUE_2024,2025-01-04
4495,10600,06040,39.3,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-06
4496,56276,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-28
4497,54350,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-13
4498,16040,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-31
4499,11840,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-11
4500,06250,06040,6.2,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-14
4501,06400,06040,6.3,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-11
4502,04030,06040,19.1,GEODESICA_CP,INEGI_DENUE_2024,2024-12-13
4503,55370,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-23
4504,54280,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-30
4505,14040,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-20
4506,55349,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-19
4507,54244,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-19
4508,52236,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-11
4509,15420,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-02
4510,56210,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-12
4511,06020,06040,1.8,GEODESICA_CP,INEGI_DENUE_2024,2025-01-11
4512,14740,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-15
4513,62767,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-25
4514,06010,06040,3.9,GEODESICA_CP,SEPOMEX_2024,2025-01-07
4515,14340,06040,NULL,GEODESICA_CP,SEPOMEX_2024,2024-12-07
4516,14610,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-24
4517,13100,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-11
4518,50330,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-30
4519,77940,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-10
4520,15340,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-28
4521,14269,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-17
4522,02040,06040,36.8,GEODESICA_CP,SEPOMEX_2024,2024-12-28
4523,98645,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-23
4524,15420,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-21
4525,13430,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-24
4526,05030,06040,N/A,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-20
4527,01020,06040,40.8,GEODESICA_CP,INEGI_DENUE_2024,2024-12-18
4528,16035,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-25
4529,52172,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-23
4530,07600,06040,13.5,GEODESICA_CP,SEPOMEX_2024,2025-01-20
4531,11810,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-31
4532,03020,06040,27.7,GEODESICA_CP,INEGI_DENUE_2024,2024-12-15
4533,52215,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-23
4534,14720,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-08
4535,01010,06040,40.9,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-28
4536,NULL,06040,11.5,GEODESICA_CP,INEGI_DENUE_2024,2024-12-15
4537,53340,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-11
4538,54180,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-22
4539,73721,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-02
4540,14080,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-30
4541,11100,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-25
4542,15900,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-06
4543,14430,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-21
4544,16040,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-02-01
4545,56196,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-08
4546,06500,06040,6.6,GEODESICA_CP,SEPOMEX_2024,2024-12-31
4547,15610,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-06
4548,16040,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-04
4549,11650,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-10
4550,09400,06040,27.5,GEODESICA_CP,INEGI_DENUE_2024,2024-12-04
4551,55374,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-28
4552,07020 ,06040,11.1,GEODESICA_CP,INEGI_DENUE_2024,2024-12-24
4553,15060,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-03
4554,44350,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-28
4555,12300,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-14
4556,48256,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-05
4557,15000,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-13
4558,16080,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-13
4559,14380,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-21
4560,04200,06040,18.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-16
4561,07800,06040,14.8,GEODESICA_CP,SEPOMEX_2024,2025-01-28
4562,16050,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-11
4563,11700,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-18
4564,56000,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-05
4565,10200,06040,34.7,GEODESICA_CP,INEGI_DENUE_2024,2024-12-31
4566,12250,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-01
4567,06860,06040,9.7,GEODESICA_CP,SEPOMEX_2024,2024-12-08
4568,76651,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-31
4569,50170,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-10
4570,01000,06040,42.1,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-08
4571,16070,06040,45.0 ,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-21
4572,06060,06040,1.5,GEODESICA_CP,SEPOMEX_2024,2024-12-17
4573,54280,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-10
4574,50270,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-31
4575,14420,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-03
4576,09000,06040,24.8,GEODESICA_CP,INEGI_DENUE_2024,2024-12-18
4577,06700,06040,6.2,GEODESICA_CP,INEGI_DENUE_2024,2025-01-14
4578,55295,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-04
4579,15420,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-22
4580,06170,06040,2.7,GEODESICA_CP,SEPOMEX_2024,2024-12-19
4581,01000,06040,43.6,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-01
4582,54150,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-26
4583,09430,06040,29.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-23
4584,55264,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-04
4585,15370,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-26
4586,12100,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-17
4587,56316,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-25
4588,,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-07
4589,50085,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-15
4590,15420,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-14
4591,15480,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-05
4592,15840,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-09
4593,14200,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-02
4594,5424,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-27
4595,11100,06040,43.2,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-28
4596,09810,06040,32.5,GEODESICA_CP,SEPOMEX_2024,2024-12-26
4597,15700,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-25
4598,07500,06040,15.7,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-17
4599,54270,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-31
4600,09300,06040,30.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-29
4601,56320,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-16
4602,14250,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-08
4603,12100,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-26
4604,11000,06040,40.2,GEODESICA_CP,INEGI_DENUE_2024,2024-12-02
4605,28112,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-05
4606,09900,06040,35.2,GEODESICA_CP,INEGI_DENUE_2024,2024-12-26
4607,56310,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-24
4608,56316,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-13
4609,09530,06040,29.1,GEODESICA_CP,SEPOMEX_2024,2024-12-11
4610,14320,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-21
4611,05020,06040,9.1,GEODESICA_CP,INEGI_DENUE_2024,2025-01-18
4612,09900,06040,31.8,GEODESICA_CP,INEGI_DENUE_2024,2024-12-02
4613,54310,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-10
4614,05100,06040,12.3,GEODESICA_CP,SEPOMEX_2024,2025-01-04
4615,14380,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-12
4616,50090,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-19
4617,55210,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-12
4618,06100,06040,4.4,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-22
4619,13050,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-01
4620,11810,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-15
4621,52200,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-24
4622,55420,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-28
4623,05120,06040,10.8,GEODESICA_CP,INEGI_DENUE_2024,2025-01-02
4624,11850,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-05
4625,13600,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-10
4626,55130,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-06
4627,02020,06040,35.2,GEODESICA_CP,SEPOMEX_2024,2025-01-06
4628,13270,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-26
4629,56100,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-28
4630,50060,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-05
4631,06060,06040,4.4,GEODESICA_CP,SEPOMEX_2024,2024-12-09
4632,53390,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-20
4633,14430,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-21
4634,16020,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-28
4635,14620,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-15
4636,13250,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-15
4637,85824,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-23
4638,NULL,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-09
4639,09340,06040,29.3,GEODESICA_CP,SEPOMEX_2024,2025-01-03
4640,11620,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-24
4641,14240 ,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-20
4642,12250,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-20
4643,50010,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-04
4644,10500,06040,37.9,GEODESICA_CP,INEGI_DENUE_2024,2024-12-24
4645,07700,06040,15.1,GEODESICA_CP,SEPOMEX_2024,2025-01-03
4646,14030,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-13
4647,46523,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-08
4648,11300,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-07
4649,11040,06040,42.1,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-02
4650,02010,06040,34.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-12
4651,14030,06040,N/A,GEODESICA_CP,SEPOMEX_2024,2024-12-16
4652,14380,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-06
4653,14060,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-04
4654,56280,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-15
4655,14720,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-19
4656,15830,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-03
4657,55290,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-28
4658,14020,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-26
4659,55029,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-01
4660,29671,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-03
4661,13450,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-28
4662,98691,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-18
4663,11200,06040,44.4,GEODESICA_CP,SEPOMEX_2024,2024-12-15
4664,10100,06040,N/A,GEODESICA_CP,SEPOMEX_2024,2025-01-28
4665,55110,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-04
4666,99012,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-02
4667,56327,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-29
4668,NULL,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-27
4669,13450,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-02-01
4670,55384,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-17
4671,14080,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-02
4672,55430,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-31
4673,08000,06040,16.3,GEODESICA_CP,INEGI_DENUE_2024,2025-01-13
4674,14320,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-31
4675,14040,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-22
4676,55258,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-13
4677,03400,06040,24.7,GEODESICA_CP,INEGI_DENUE_2024,2025-01-10
4678,55367,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-26
4679,15840,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-19
4680,14620,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-23
4681,55448,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-12
4682,16060,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-19
4683,56124,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-23
4684,1607,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-15
4685,08010,06040,18.3,GEODESICA_CP,SEPOMEX_2024,2025-01-23
4686,09620,06040,29.7,GEODESICA_CP,SEPOMEX_2024,2024-12-02
4687,06820,06040,10.7,GEODESICA_CP,SEPOMEX_2024,2025-01-01
4688,14380,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-29
4689,55076,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-19
4690,02060,06040,35.4,GEODESICA_CP,INEGI_DENUE_2024,2025-01-29
4691,0105,06040,42.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-08
4692,52176,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-02
4693,55150,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-03
4694,50203,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-25
4695,52184,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-01
4696,54010,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-30
4697,09720,06040,31.4,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-24
4698,15050,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-24
4699,09870,06040,31.7,GEODESICA_CP,SEPOMEX_2024,2024-12-07
4700,11040,06040,41.4,GEODESICA_CP,SEPOMEX_2024,2024-12-29
4701,56146,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-06
4702,56334,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-25
4703,15340,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-26
4704,04310,06040,17.8,GEODESICA_CP,INEGI_DENUE_2024,2025-01-16
4705,09920,06040,34.8,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-15
4706,15840,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-27
4707,16060,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-05
4708,01030,06040,42.5,GEODESICA_CP,SEPOMEX_2024,2025-01-18
4709,08300,06040,21.7,GEODESICA_CP,INEGI_DENUE_2024,2024-12-16
4710,09430,06040,30.1,GEODESICA_CP,INEGI_DENUE_2024,2025-01-20
4711,03023,06040,26.8,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-04
4712,08030,06040,,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-06
4713,11450,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-07
4714,52176,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-05
4715,08010 ,06040,20.1,GEODESICA_CP,INEGI_DENUE_2024,2024-12-01
4716,54300,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-02
4717,07900,06040,19.0,GEODESICA_CP,SEPOMEX_2024,2024-12-12
4718,07700,06040,18.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-29
4719,02020,06040,35.3,GEODESICA_CP,SEPOMEX_2024,2024-12-26
4720,14060,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-11
4721,53220,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-05
4722,16050,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-02
4723,54240,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-03
4724,54250,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-26
4725,13600,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-24
4726,55030,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-02
4727,09910,06040,34.2,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-01
4728,55395,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-04
4729,13040,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-06
4730,15430,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-15
4731,05000,06040,9.3,GEODESICA_CP,INEGI_DENUE_2024,2025-01-21
4732,09920,06040,34.4,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-15
4733,15300,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-16
4734,06800,06040,8.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-01
4735,08000,06040,18.2,GEODESICA_CP,SEPOMEX_2024,2025-01-08
4736,07700,06040,14.4,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-31
4737,56190,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-07
4738,06100,06040,1.5,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-11
4739,09540,06040,28.7,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-05
4740,50240,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-13
4741,52156,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-12
4742,56357,06040,N/A,GEODESICA_CP,SEPOMEX_2024,2024-12-16
4743,52176,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-17
4744,15810,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-06
4745,52282,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-13
4746,55340,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-27
4747,14610,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-21
4748,53210,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-12
4749,53398,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-18
4750,09830,06040,31.1,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-22
4751,56116,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-19
4752,16010,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-28
4753,09800,06040,32.1,GEODESICA_CP,SEPOMEX_2024,2025-01-30
4754,16010,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-31
4755,16100,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-25
4756,01030,06040,42.1,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-09
4757,11590,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-20
4758,04010,06040,18.6,GEODESICA_CP,SEPOMEX_2024,2025-01-06
4759,09440,06040,30.5,GEODESICA_CP,SEPOMEX_2024,2024-12-21
4760,05030,06040,9.1,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-11
4761,15370,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-09
4762,11700,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-26
4763,27377,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-10
4764,15410,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-11
4765,54090,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-20
4766,11820,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-14
4767,56347,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-01
4768,09300,06040,27.6,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-10
4769,15320,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-18
4770,09310,06040,30.6,GEODESICA_CP,SEPOMEX_2024,2024-12-14
4771,09840,06040,33.4,GEODESICA_CP,SEPOMEX_2024,2024-12-10
4772,15830,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-10
4773,11100,06040,44.3,GEODESICA_CP,SEPOMEX_2024,2024-12-01
4774,11830,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-29
4775,11100,06040,41.8,GEODESICA_CP,INEGI_DENUE_2024,2024-12-19
4776,54040,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-17
4777,11490,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-01
4778,14418,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-30
4779,55276,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-21
4780,06450,06040,7.1,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-19
4781,96532,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-31
4782,52236,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-25
4783,01030,06040,44.9,GEODESICA_CP,SEPOMEX_2024,2025-01-30
4784,50170,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-08
4785,14370,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-06
4786,09540,06040,30.8,GEODESICA_CP,INEGI_DENUE_2024,2025-01-25
4787,53270,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-07
4788,15050,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-06
4789,11570,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-01
4790,55200,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-07
4791,55248,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-24
4792,11440,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-02
4793,11000,06040,43.6,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-22
4794,03100,06040,26.7,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-19
4795,13270,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-14
4796,15060,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-31
4797,88898,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-06
4798,04100,06040,16.4,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-12
4799,14260,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-27
4800,55243,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-23
4801,10200,06040,36.3,GEODESICA_CP,INEGI_DENUE_2024,2024-12-04
4802,16020,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-20
4803,56363,06040,NULL,GEODESICA_CP,SEPOMEX_2024,2024-12-25
